USDAInspectionNumber,StoredCropID,PlantedCropID,StorageBinID,isEstimated,PercentOfHarvestedYield,PercentBruiseFree,PercentSixOz,PercentSoftRot,PercentTenOz,PercentUndersize,PercentUnusable,PercentUSDA1,SpecificGravity,PercentHollow,PercentInternalDiscolored,PercentMechanicalDamaged,PercentPinkEye,PercentPitScab
5049,79AF1616-F850-4227-ADA0-A7FCD74BB27E,8F72ABAB-EB87-49DC-8A7C-5BC245A54F83,F0D477A9-02D3-4754-95E1-F02D9D4CC01B,0,0.009869571,0.747,0.678,0.023,0.341,0.013,0.117,0.711,1.0826,0.053,0,0,0,0
5050,66CD7212-C8BD-4627-B7C2-51C260CE6F68,CD4F6F57-117B-4024-ABE2-806D5D89C884,102E61E0-C10D-49BA-9644-22758FF2E706,0,0.209742981,0.698,0.62,0.011,0.265,0.019,0.091,0.77,1.0864,0.052,0,0,0.001,0
5051,2F69ACDB-FA2A-4CFA-8A98-12317691C8CE,CF8EA3EB-F6B7-4683-BBE5-F4A58F1AFC8A,ED3747BF-65DC-4501-B789-6FC8A2C0ADDA,0,0.36402695,0.67,0.59,0.076,0.294,0.01,0.247,0.587,1.0847,0.131,0,0,0.008,0
5052,C40114FE-F0AE-41FF-AE24-8B33620C1B29,169307BD-62CC-4463-BAAE-2A9D1374A942,84B13C76-F342-4DD8-BE47-EC46BCA59099,0,0.380864703,0.569,0.55,0.045,0.218,0.016,0.161,0.581,1.0947,0.037,0,0,0.001,0.005
5053,B69379E6-CBA9-484D-993A-9FCF3C4CE735,5D0F149E-3EAC-4572-A35D-C88035BB3DEE,5661FD49-F7BE-4041-B3AD-0C621B503E7E,0,0.049376586,0.749,0.622,0.03,0.264,0.011,0.176,0.721,1.0879,0.017,0,0,0.107,0
5054,C1785399-54CE-4567-88D3-3162F2991732,212761B1-74FF-46E8-9768-F6EEBA4AB77D,E5279A49-1359-4DE3-A79D-9545A295B56C,0,0.201158119,0.745,0.611,0.034,0.257,0.016,0.152,0.657,1.0818,0.083,0,0,0.003,0
5055,35FE5E9C-74F4-4356-8FA7-CC1011D99906,BCE6A54B-F24A-4DEF-8085-48D4ADFFEAAA,ED3747BF-65DC-4501-B789-6FC8A2C0ADDA,0,0.347938585,0.782,0.675,0.032,0.307,0.008,0.157,0.75,1.0804,0.077,0,0,0.032,0
5060001,941A1CED-095E-4E3A-866C-4364ACEE733D,F3E25362-C31A-4116-9332-2133E0232B07,5DC5AB71-1D4D-48A8-A932-26D126E8EE3F,1,0.302926983,0.535,0.549,0.053,0.196,0.022,0.113,0.675,1.0971,0.019,0,0,0.003,0.001
5064001,C24193F2-8EE3-4C19-B7A8-A8BB17620B2F,E93072ED-07B4-40CB-A22E-8689663CB0FB,5DC5AB71-1D4D-48A8-A932-26D126E8EE3F,1,0.194439579,0.724,0.584,0.016,0.19,0.02,0.092,0.75,1.1005,0.036,0,0,0,0
5065001,377627A2-0488-47E5-86C5-11527925C425,F5727FCD-8537-4F3E-881C-A44466A292DF,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,1,0.198899556,0.537,0.652,0.046,0.268,0.006,0.127,0.621,1.088,0.044,0,0,0,0.003
5070001,8166C005-B57B-4FA9-AFB6-3A2F31E08901,F0DEAD00-9583-4D94-91DD-CFEF2766D16F,5661FD49-F7BE-4041-B3AD-0C621B503E7E,1,0.009684861,0.318,0.701,0.041,0.31,0.006,0.134,0.765,1.0917,0,0.029,0,0.051,0
5072001,76DB8590-9E6C-47A9-B315-3FFAE714A4FF,169307BD-62CC-4463-BAAE-2A9D1374A942,7EE955B1-E87B-41A2-8653-4AEBF683AA85,1,0.156963815,0.546,0.566,0.038,0.227,0.025,0.131,0.69,1.0925,0.023,0,0,0.009,0.005
5056,E76BCBED-0CD1-4F70-9CD0-12E7CD543B50,8F72ABAB-EB87-49DC-8A7C-5BC245A54F83,8B0BDE5C-5A77-4542-9EDF-EA6BB97235AD,0,0.159210183,0.632,0.73,0.047,0.399,0.012,0.104,0.658,1.081,0.018,0,0,0.012,0
5057,90B2FB13-3889-4405-BD1D-26DEEE360297,37179338-6019-49AD-B0B7-795CD650EC6E,4CE9573E-6FE1-4E49-83BC-2207E05ABA99,0,0.957366338,0.681,0.6,0.06,0.258,0.02,0.135,0.73,1.0834,0.028,0,0,0.026,0
5058,D332EDB3-F1C8-4852-B1B2-69C22E984F19,E2B7FD28-5FB0-4D8D-B584-CE86376D9428,CDD6B015-F84F-42DC-9C5C-3C14A84E11ED,0,0.429959494,0.551,0.706,0.041,0.301,0.011,0.082,0.668,1.0862,0,0.004,0,0.002,0
5059,04EAEE03-79B4-46B2-8413-973ED7522F54,F81B9798-98F7-4634-9422-D462490E6F9E,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.190649992,0.626,0.578,0.056,0.214,0.019,0.152,0.696,1.0816,0.038,0,0,0.03,0.001
5060,913582E2-2A71-4ABA-8529-4D7EAF91C61A,F3E25362-C31A-4116-9332-2133E0232B07,7AA7F9FC-A0F1-4E0E-ABEB-79F33EFB7FDC,0,0.312589187,0.535,0.549,0.053,0.196,0.022,0.113,0.675,1.0971,0.019,0,0,0.003,0.001
5061,C0F56608-4DEE-481E-938F-8C3A8770C0E6,98372F4B-3168-4A6A-B413-9170D1465555,3515F29F-F26F-482C-B666-C30A645E7343,0,0.395650115,0.642,0.58,0.057,0.23,0.013,0.154,0.638,1.0969,0.054,0.002,0,0.006,0
5062,78299988-BA51-4BDF-9DB1-92E2E0C56D18,499D659A-7ACA-451A-AC1B-82248237830A,E086BB5B-1608-46B2-86A1-8A7ADA1AD99D,0,0.464323658,0.666,0.57,0.044,0.182,0.014,0.114,0.71,1.0942,0.045,0,0,0,0.007
5063,8C59E839-D15D-404E-8543-C3AB05F5CED7,47964709-5321-4FA8-AEC4-11832497D27F,8B0BDE5C-5A77-4542-9EDF-EA6BB97235AD,0,0.167856878,0.639,0.732,0.072,0.452,0.01,0.114,0.681,1.0934,0.003,0,0,0.001,0
5064,4E8BDC8D-AB09-4EBB-8FCC-9989E306B627,E93072ED-07B4-40CB-A22E-8689663CB0FB,7AA7F9FC-A0F1-4E0E-ABEB-79F33EFB7FDC,0,0.209399892,0.724,0.584,0.016,0.19,0.02,0.092,0.75,1.1005,0.036,0,0,0,0
5065,CD497124-0FE5-4BBC-83D5-C8B61C2809B3,F5727FCD-8537-4F3E-881C-A44466A292DF,1328484A-50E7-430C-8304-25BC14FC8F24,0,0.016640865,0.537,0.652,0.046,0.268,0.006,0.127,0.621,1.088,0.044,0,0,0,0.003
5066,763A5FA0-B900-499F-B63D-C4CD966A0F60,CBFBF369-53E7-409C-9258-7056F7478A2B,E086BB5B-1608-46B2-86A1-8A7ADA1AD99D,0,0.202727035,0.759,0.548,0.009,0.203,0.018,0.131,0.669,1.0896,0.088,0,0,0.001,0.004
5067,66CD7212-C8BD-4627-B7C2-51C260CE6F68,CD4F6F57-117B-4024-ABE2-806D5D89C884,102E61E0-C10D-49BA-9644-22758FF2E706,0,0.022067044,0.748,0.634,0.006,0.245,0.024,0.069,0.759,1.0855,0.042,0,0,0.001,0.006
5068,7623E172-4264-4364-96E4-73CB2903AAE4,C791293E-12BA-40A3-A71E-181741350FB4,ED3747BF-65DC-4501-B789-6FC8A2C0ADDA,0,0.121077858,0.655,0.601,0.028,0.19,0.01,0.19,0.59,1.0881,0.128,0,0,0.005,0
5069,C610D95F-56E1-4EFA-8808-4BE0F7EFACF2,18E7837C-C55A-460A-85CE-EC6F450E1C25,7EE955B1-E87B-41A2-8653-4AEBF683AA85,0,0.14520665,0.53,0.464,0.031,0.174,0.022,0.177,0.594,1.0944,0,0.066,0,0,0
5070,DD571630-CCC0-4E0B-88D1-E37641D8A948,F0DEAD00-9583-4D94-91DD-CFEF2766D16F,B1C33FEE-4BD0-4F27-B46E-38FE0CC9252F,0,0.081967668,0.318,0.701,0.041,0.31,0.006,0.134,0.765,1.0917,0,0.029,0,0.051,0
5071,8C59E839-D15D-404E-8543-C3AB05F5CED7,47964709-5321-4FA8-AEC4-11832497D27F,8B0BDE5C-5A77-4542-9EDF-EA6BB97235AD,0,0.291366795,0.521,0.709,0.073,0.435,0.011,0.144,0.623,1.0886,0.039,0,0,0.001,0
5072,C40114FE-F0AE-41FF-AE24-8B33620C1B29,169307BD-62CC-4463-BAAE-2A9D1374A942,84B13C76-F342-4DD8-BE47-EC46BCA59099,0,0.462171482,0.546,0.566,0.038,0.227,0.025,0.131,0.69,1.0925,0.023,0,0,0.009,0.005
5075001,4320A9B4-3511-45E2-B8B3-35A5D65E56DC,F81B9798-98F7-4634-9422-D462490E6F9E,1328484A-50E7-430C-8304-25BC14FC8F24,1,0.02060503,0.659,0.637,0.042,0.278,0.02,0.127,0.743,1.0868,0.047,0,0,0.017,0.001
5077001,941A1CED-095E-4E3A-866C-4364ACEE733D,F3E25362-C31A-4116-9332-2133E0232B07,5DC5AB71-1D4D-48A8-A932-26D126E8EE3F,1,0.195771288,0.567,0.53,0.03,0.139,0.017,0.131,0.695,1.0898,0.056,0,0,0.004,0.001
5079001,B69379E6-CBA9-484D-993A-9FCF3C4CE735,5D0F149E-3EAC-4572-A35D-C88035BB3DEE,5661FD49-F7BE-4041-B3AD-0C621B503E7E,1,0.044996943,0.686,0.566,0.024,0.19,0.028,0.083,0.798,1.0875,0.004,0,0,0.042,0
5073,72B54379-D575-4640-AFA7-92F0C7E0D16A,6999035F-3489-4394-BD18-7C096CCEC070,F5C10BC2-1E11-446F-9137-4A78F3662889,0,0.598551027,0.497,0.56,0.037,0.217,0.034,0.096,0.675,1.0918,0.008,0.001,0,0.006,0.002
5074,55C01F4E-01AD-49B2-8C6E-3AC734CF0DF1,212761B1-74FF-46E8-9768-F6EEBA4AB77D,B75B0997-9DFA-42F4-9E17-13DE0A71D0E7,0,0.350746226,0.736,0.619,0.029,0.261,0.015,0.138,0.734,1.085,0.083,0.004,0,0.003,0
5075,04EAEE03-79B4-46B2-8413-973ED7522F54,F81B9798-98F7-4634-9422-D462490E6F9E,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.108222621,0.659,0.637,0.042,0.278,0.02,0.127,0.743,1.0868,0.047,0,0,0.017,0.001
5076,319DEB00-985A-4B2E-A5FC-EB2D359D3EAC,CF0F496F-4BF2-4122-9123-E14C85B5036C,1BB0DB33-5335-4095-927A-EB72209C0DFB,0,0.227372169,0.658,0.621,0.021,0.239,0.023,0.044,0.815,1.0836,0,0,0,0.01,0
5077,913582E2-2A71-4ABA-8529-4D7EAF91C61A,F3E25362-C31A-4116-9332-2133E0232B07,7AA7F9FC-A0F1-4E0E-ABEB-79F33EFB7FDC,0,0.188712541,0.567,0.53,0.03,0.139,0.017,0.131,0.695,1.0898,0.056,0,0,0.004,0.001
5078,A53A9508-F4BE-45FD-A043-D21A5A6B0D58,47964709-5321-4FA8-AEC4-11832497D27F,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.010065786,0.498,0.714,0.06,0.432,0.009,0.134,0.592,1.091,0.035,0,0,0.001,0
5079,EB62CDE4-9864-4C72-80E0-2D8CA564DE2B,5D0F149E-3EAC-4572-A35D-C88035BB3DEE,B1C33FEE-4BD0-4F27-B46E-38FE0CC9252F,0,0.184174741,0.686,0.566,0.024,0.19,0.028,0.083,0.798,1.0875,0.004,0,0,0.042,0
5080,35FE5E9C-74F4-4356-8FA7-CC1011D99906,BCE6A54B-F24A-4DEF-8085-48D4ADFFEAAA,ED3747BF-65DC-4501-B789-6FC8A2C0ADDA,0,0.622562274,0.658,0.674,0.039,0.342,0.01,0.143,0.75,1.0808,0.073,0,0,0.016,0
5081001,A9D98DE3-D8C7-4319-B332-61E49F522D6D,46FC9C13-A46A-4927-B920-490DD516DB7F,1BB0DB33-5335-4095-927A-EB72209C0DFB,1,0.740460255,0.639,0.721,0.027,0.318,0.014,0.053,0.818,1.0833,0.013,0,0,0.002,0
5082001,0A3AF909-C038-4D97-895B-C403DB1A7CDC,98372F4B-3168-4A6A-B413-9170D1465555,5871AE3A-7328-498D-A030-67338F511117,1,0.285054278,0.626,0.543,0.053,0.207,0.036,0.124,0.687,1.0898,0.025,0.003,0,0.013,0
5084001,EC61E609-948B-408E-ADCC-61FE6C97A666,6F33D011-F4C6-4749-866C-CF96703A5AB7,77A6D08C-617A-494C-AFDE-F931AF89A2AF,1,0.134732443,0.773,0.639,0.011,0.242,0.011,0.126,0.784,1.0802,0.07,0,0,0.037,0
5091001,4E8BDC8D-AB09-4EBB-8FCC-9989E306B627,E93072ED-07B4-40CB-A22E-8689663CB0FB,7AA7F9FC-A0F1-4E0E-ABEB-79F33EFB7FDC,1,0.039381681,0.518,0.531,0.014,0.145,0.029,0.079,0.766,1.0909,0.023,0,0,0.002,0
5081,F8C7C34C-3B36-42B5-BA7B-678A67CDF0E6,46FC9C13-A46A-4927-B920-490DD516DB7F,60E535A0-68AB-42AF-A3B7-2A14246D55BC,0,0.002886506,0.639,0.721,0.027,0.318,0.014,0.053,0.818,1.0833,0.013,0,0,0.002,0
5082,C0F56608-4DEE-481E-938F-8C3A8770C0E6,98372F4B-3168-4A6A-B413-9170D1465555,3515F29F-F26F-482C-B666-C30A645E7343,0,0.195737851,0.626,0.543,0.053,0.207,0.036,0.124,0.687,1.0898,0.025,0.003,0,0.013,0
5083,78299988-BA51-4BDF-9DB1-92E2E0C56D18,499D659A-7ACA-451A-AC1B-82248237830A,E086BB5B-1608-46B2-86A1-8A7ADA1AD99D,0,0.535676342,0.572,0.455,0.031,0.122,0.036,0.161,0.66,1.0947,0.077,0,0,0.001,0.014
5084,79C8E786-14ED-43A1-84C3-E5A662501A53,6F33D011-F4C6-4749-866C-CF96703A5AB7,482E3547-0139-4B56-BB5E-8557F2066036,0,0.190252676,0.773,0.639,0.011,0.242,0.011,0.126,0.784,1.0802,0.07,0,0,0.037,0
5085,BE19945C-C7D1-4A5E-8608-38564CF900E7,421686FD-6A8F-472A-8B47-3947F3E630B9,0982E740-8C1E-4F0E-9FC7-E9A41FA93655,0,0.74305144,,0.491,0.046,0.115,0.03,0.08,0.687,1.0901,0.003,0,0,0.004,0.001
5086,8C59E839-D15D-404E-8543-C3AB05F5CED7,47964709-5321-4FA8-AEC4-11832497D27F,8B0BDE5C-5A77-4542-9EDF-EA6BB97235AD,0,0.001168571,0.643,0.759,0.045,0.468,0.012,0.076,0.736,1.0901,0,0,0,0,0
5087,C5C8D40C-76EA-4A4B-B74D-2827ED61812B,C7EA400F-B064-4A78-B40A-A884E82540ED,ED3747BF-65DC-4501-B789-6FC8A2C0ADDA,0,0.465649109,0.615,0.646,0.039,0.231,0.01,0.109,0.86,1.0814,0.046,0,0,0.009,0
5088,A1101395-28EE-4DE9-B2B7-8D867DDDA37F,11B2CAC3-7FE2-4200-A1B2-29574B5CB8EE,0A512D49-73BA-4DAB-B532-C990A175793E,0,0.077750141,0.656,0.506,0.008,0.196,0.029,0.142,0.727,1.0853,0.112,0,0,0.011,0
5090,969C0AB6-8F4E-43D9-BADE-F87C2D8C59C8,47964709-5321-4FA8-AEC4-11832497D27F,52485A81-6699-4D4F-9B03-6F9E7206D39C,0,0.068318123,0.614,0.595,0.084,0.318,0.01,0.235,0.426,1.0879,0.109,0,0,0,0
5091,C24193F2-8EE3-4C19-B7A8-A8BB17620B2F,E93072ED-07B4-40CB-A22E-8689663CB0FB,5DC5AB71-1D4D-48A8-A932-26D126E8EE3F,0,0.074968375,0.518,0.531,0.014,0.145,0.029,0.079,0.766,1.0909,0.023,0,0,0.002,0
5092,1E75DB11-D27D-4880-8909-707349301D7F,31378AAB-D397-47E7-B81B-6BC133B721D2,24486431-253D-4BD1-9401-A4A535E1319D,0,0.157688385,0.56,0.644,0.043,0.357,0.01,0.193,0.572,1.0879,0.113,0,0,0.001,0.001
5093,A9D98DE3-D8C7-4319-B332-61E49F522D6D,46FC9C13-A46A-4927-B920-490DD516DB7F,1BB0DB33-5335-4095-927A-EB72209C0DFB,0,0.256653239,0.761,0.683,0.016,0.304,0.011,0.11,0.79,1.0791,0.071,0,0,0.001,0.002
5096001,8166C005-B57B-4FA9-AFB6-3A2F31E08901,F0DEAD00-9583-4D94-91DD-CFEF2766D16F,5661FD49-F7BE-4041-B3AD-0C621B503E7E,1,0.201722472,0.656,0.475,0.032,0.212,0.013,0.366,0.539,1.0916,0.068,0,0,0.248,0.001
5097001,E9B64DB7-12B7-4C0F-A946-C6D16956B374,7C40E693-2F30-45E4-8C6C-406972C995E1,7AA7F9FC-A0F1-4E0E-ABEB-79F33EFB7FDC,1,0.116344859,0.799,0.557,0.028,0.207,0.028,0.101,0.75,1.0947,0.028,0,0,0.002,0.002
5057001,90B2FB13-3889-4405-BD1D-26DEEE360297,37179338-6019-49AD-B0B7-795CD650EC6E,4CE9573E-6FE1-4E49-83BC-2207E05ABA99,1,0.042633662,0.681,0.6,0.06,0.258,0.02,0.135,0.73,1.0834,0.028,0,0,0.026,0
5074001,C1785399-54CE-4567-88D3-3162F2991732,212761B1-74FF-46E8-9768-F6EEBA4AB77D,E5279A49-1359-4DE3-A79D-9545A295B56C,1,0.032986155,0.736,0.619,0.029,0.261,0.015,0.138,0.734,1.085,0.083,0.004,0,0.003,0
5094,0A3AF909-C038-4D97-895B-C403DB1A7CDC,98372F4B-3168-4A6A-B413-9170D1465555,5871AE3A-7328-498D-A030-67338F511117,0,0.123557756,0.713,0.501,0.057,0.169,0.041,0.136,0.647,1.0921,0.02,0,0,0.012,0
5095,7623E172-4264-4364-96E4-73CB2903AAE4,C791293E-12BA-40A3-A71E-181741350FB4,ED3747BF-65DC-4501-B789-6FC8A2C0ADDA,0,0.404605485,0.75,0.665,0.043,0.297,0.012,0.099,0.742,1.0871,0.022,0,0,0.013,0
5096,DD571630-CCC0-4E0B-88D1-E37641D8A948,F0DEAD00-9583-4D94-91DD-CFEF2766D16F,B1C33FEE-4BD0-4F27-B46E-38FE0CC9252F,0,0.382771581,0.656,0.475,0.032,0.212,0.013,0.366,0.539,1.0916,0.068,0,0,0.248,0.001
5097,794ED14D-D256-4BE3-98C5-ACB3C1110DCE,7C40E693-2F30-45E4-8C6C-406972C995E1,5DC5AB71-1D4D-48A8-A932-26D126E8EE3F,0,0.207880557,0.799,0.557,0.028,0.207,0.028,0.101,0.75,1.0947,0.028,0,0,0.002,0.002
5098,72B54379-D575-4640-AFA7-92F0C7E0D16A,6999035F-3489-4394-BD18-7C096CCEC070,F5C10BC2-1E11-446F-9137-4A78F3662889,0,0.401448973,0.558,0.538,0.035,0.201,0.029,0.106,0.69,1.0918,0.012,0.001,0,0.004,0.002
5099,763A5FA0-B900-499F-B63D-C4CD966A0F60,CBFBF369-53E7-409C-9258-7056F7478A2B,E086BB5B-1608-46B2-86A1-8A7ADA1AD99D,0,0.797272965,0.747,0.537,0.017,0.18,0.03,0.136,0.694,1.0922,0.071,0,0,0.004,0.007
5100,34414441-E3BB-4612-A17E-EEFD5AB24559,1534FDAD-1C17-450C-8882-C5F03BF31E2B,5871AE3A-7328-498D-A030-67338F511117,0,0.443932446,0.594,0.49,0.052,0.176,0.029,0.18,0.626,1.0957,0.049,0,0,0.034,0
5101,15226FBE-2A18-42FE-BFF3-1F1856ED13A8,68E22E4D-34D4-4999-893A-F27FD7105231,BA6CAD63-86E8-4215-B513-F4FB23FC4D76,0,1,0.73,0.629,0.021,0.224,0.01,0.097,0.725,1.0952,0.043,0,0,0,0
5102,2664851F-9206-415C-8C01-6C8D9114813C,3DE63D3E-389A-416C-8F9F-81219568ABB6,009A2D74-03C2-4F29-ADA1-1FD06A32C9BB,0,0.166056614,0.733,0.61,0.018,0.282,0.017,0.107,0.667,1.0906,0.021,0.009,0,0.002,0.001
5103,9C8FD8DF-2A7A-45B0-8843-631B02A90795,A5983E2B-1169-44E3-B22A-03851A686ECB,24486431-253D-4BD1-9401-A4A535E1319D,0,0.238445693,0.679,0.684,0.037,0.407,0.007,0.169,0.568,1.0915,0.086,0,0,0.006,0
5104,8B851072-2BAE-42BD-9E6E-8985004FC01B,B9EAE5EF-109B-4776-A240-6B2740F36BB3,7FA737D2-98F2-4246-904F-46D6B4595A1B,0,0.253756431,0.657,0.571,0.026,0.234,0.026,0.121,0.79,1.0863,0.067,0,0,0.001,0
5105,3A5FC682-171F-489B-8B13-5D07EB59037F,65C34A57-B8AF-4C7C-8C3E-FDEA13F62F7B,BA6CAD63-86E8-4215-B513-F4FB23FC4D76,0,0.445615188,0.313,0.422,0.142,0.151,0.011,0.363,0.366,1.096,0.161,0,0,0.009,0.001
5106,EE6C1CD3-2D79-4248-A102-D7B6B3F82F99,6E3214FD-B565-49F2-BB3F-66DBC3BFF8AE,B3867ECD-B328-4867-933B-DA0A5E5A248B,0,1,0.642,0.557,0.012,0.169,0.031,0.051,0.786,1.0823,0.006,0,0,0.008,0
5107,7FEE39D0-159A-49AA-A16E-96624EF5F760,1409BAD0-E022-4284-99AD-D135E29546C9,BA6CAD63-86E8-4215-B513-F4FB23FC4D76,0,0.452574718,0.64,0.588,0.02,0.224,0.01,0.056,0.85,1.0967,0.007,0,0,0,0.002
5108,A2D92701-20A4-4ADA-B3EA-15781B885AC9,31378AAB-D397-47E7-B81B-6BC133B721D2,8B0BDE5C-5A77-4542-9EDF-EA6BB97235AD,0,0.303333064,0.382,0.695,0.065,0.425,0.013,0.16,0.581,1.0909,0.058,0,0,0.001,0
5109,55C01F4E-01AD-49B2-8C6E-3AC734CF0DF1,212761B1-74FF-46E8-9768-F6EEBA4AB77D,B75B0997-9DFA-42F4-9E17-13DE0A71D0E7,0,0.256562834,0.563,0.596,0.023,0.248,0.022,0.126,0.78,1.0912,0.071,0,0,0.002,0
5110,DD9136F2-EB41-4D0E-9BC5-8EBD67BFDED6,6F33D011-F4C6-4749-866C-CF96703A5AB7,E8A19C63-79EF-44DE-B841-BB53000C2051,0,0.234589323,0.524,0.643,0.01,0.263,0.019,0.098,0.816,1.0788,0.047,0,0,0.03,0
5111,C610D95F-56E1-4EFA-8808-4BE0F7EFACF2,18E7837C-C55A-460A-85CE-EC6F450E1C25,7EE955B1-E87B-41A2-8653-4AEBF683AA85,0,0.607418746,0.34,0.466,0.038,0.147,0.023,0.18,0.581,1.0942,0.065,0,0,0,0.003
5112,048040E1-5BD4-40D7-A284-AC52C067C6CA,084E2F4F-B859-4265-8A0B-3AB73935ABBE,1BB0DB33-5335-4095-927A-EB72209C0DFB,0,0.535752503,0.462,0.5,0.011,0.129,0.02,0.059,0.771,1.0866,0.02,0,0,0.004,0
5113,BE19945C-C7D1-4A5E-8608-38564CF900E7,421686FD-6A8F-472A-8B47-3947F3E630B9,0982E740-8C1E-4F0E-9FC7-E9A41FA93655,0,0.25694856,0.357,0.438,0.038,0.098,0.033,0.111,0.634,1.088,0.023,0,0,0.007,0
5114,1E7E9E10-2593-46A0-B350-CA37EBB1FA01,73F8654A-7945-496B-A157-A6391E8A9FAF,0982E740-8C1E-4F0E-9FC7-E9A41FA93655,0,0.338826046,0.624,0.582,0.029,0.221,0.021,0.068,0.713,1.0899,0.014,0,0,0.001,0.001
5115,377627A2-0488-47E5-86C5-11527925C425,F5727FCD-8537-4F3E-881C-A44466A292DF,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.353407495,0.519,0.606,0.061,0.248,0.012,0.155,0.638,1.0892,0.042,0,0,0.013,0
5116,D2653F94-91E4-45E4-98E4-5626E6F19AAE,707CEC2B-A3B1-4B31-8695-0547E4372752,7AA7F9FC-A0F1-4E0E-ABEB-79F33EFB7FDC,0,0.523576156,0.571,0.562,0.027,0.21,0.019,0.072,0.724,1.0943,0,0,0,0.001,0
5117,048040E1-5BD4-40D7-A284-AC52C067C6CA,084E2F4F-B859-4265-8A0B-3AB73935ABBE,1BB0DB33-5335-4095-927A-EB72209C0DFB,0,0.464247497,0.568,0.535,0.023,0.15,0.022,0.07,0.785,1.086,0.018,0,0,0.009,0
5118,61DB428F-DD0F-431D-B9FE-25D591529F83,491C648F-47B6-4893-B676-7B47BD6A7858,53107F3E-4308-489A-B298-80D55583C4CB,0,0.973332661,0.773,0.579,0.025,0.216,0.024,0.075,0.764,1.0864,0.015,0,0,0.008,0
5119,07034EA6-E6BF-47F9-B90C-3AB0E586E79C,633F9A09-11AD-4FFE-9FCC-238B783E4414,1BB0DB33-5335-4095-927A-EB72209C0DFB,0,1,0.56,0.557,0.016,0.138,0.017,0.063,0.814,1.0865,0.029,0,0,0.003,0
5120,DD9136F2-EB41-4D0E-9BC5-8EBD67BFDED6,6F33D011-F4C6-4749-866C-CF96703A5AB7,E8A19C63-79EF-44DE-B841-BB53000C2051,0,0.096503071,0.556,0.663,0.006,0.298,0.018,0.087,0.836,1.0857,0.007,0.05,0,0.015,0
5122,1E75DB11-D27D-4880-8909-707349301D7F,31378AAB-D397-47E7-B81B-6BC133B721D2,24486431-253D-4BD1-9401-A4A535E1319D,0,0.337825981,0.638,0.603,0.12,0.344,0.01,0.265,0.489,1.0915,0.101,0,0,0.002,0
5123,F4447629-AA25-4639-9A06-D541EF0B9E91,99658080-F257-4B06-8375-8BD11BA3B279,7FA737D2-98F2-4246-904F-46D6B4595A1B,0,0.347797295,0.651,0.505,0.012,0.195,0.027,0.2,0.615,1.0831,0.161,0,0,0.001,0
5124,AE54491B-82B0-492C-93B7-248C0A4096A6,59F199F1-3ECD-417A-977B-5769A922FC9F,C9B963AD-16DB-4B03-BA10-020E9D87D31F,0,0.477957704,0.78,0.635,0.019,0.286,0.027,0.058,0.767,1.1017,0.009,0,0,0.003,0
5125,C610D95F-56E1-4EFA-8808-4BE0F7EFACF2,18E7837C-C55A-460A-85CE-EC6F450E1C25,7EE955B1-E87B-41A2-8653-4AEBF683AA85,0,0.247374604,0.58,0.397,0.032,0.117,0.024,0.191,0.471,1.0969,0.053,0,0,0.001,0.001
5126,A1101395-28EE-4DE9-B2B7-8D867DDDA37F,11B2CAC3-7FE2-4200-A1B2-29574B5CB8EE,0A512D49-73BA-4DAB-B532-C990A175793E,0,0.031195751,0.61,0.569,0.013,0.215,0.028,0.107,0.672,1.0894,0.071,0,0,0.006,0.001
5127,377627A2-0488-47E5-86C5-11527925C425,F5727FCD-8537-4F3E-881C-A44466A292DF,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.208053949,0.495,0.528,0.077,0.183,0.014,0.196,0.578,1.0912,0.078,0,0,0.008,0.001
5128,BDCB6D75-32DB-4C0C-B7BF-1589BD1B59CE,5ABE1578-4C53-485F-BDD5-1655C978BF02,5661FD49-F7BE-4041-B3AD-0C621B503E7E,0,0.016944559,0.695,0.73,0.01,0.317,0.007,0.052,0.852,1.0811,0.029,0,0,0,0
5129,969EA5A8-BE7A-44A3-A271-6D0FDC9B1F8A,D89D370B-BFAB-4BB5-9E4F-AD9362B28976,BA68CA6D-89B5-47C5-AB02-13DFCCFA62A7,0,0.33567837,0.83,0.627,0.057,0.298,0.016,0.156,0.654,1.0995,0.031,0.012,0,0.012,0
5130,DD571630-CCC0-4E0B-88D1-E37641D8A948,F0DEAD00-9583-4D94-91DD-CFEF2766D16F,B1C33FEE-4BD0-4F27-B46E-38FE0CC9252F,0,0.197769939,0.589,0.56,0.022,0.307,0.01,0.275,0.569,1.0946,0.041,0,0,0.182,0
5131,3433FC86-C404-4573-B227-96B904FB55CB,212761B1-74FF-46E8-9768-F6EEBA4AB77D,7FA737D2-98F2-4246-904F-46D6B4595A1B,0,0.158546667,0.569,0.554,0.052,0.231,0.021,0.164,0.659,1.0869,0.071,0,0,0.001,0
